progression_id,contestant_id,queen_id,season_id,episode_id,status
P3332,UK02-Q0320,Q0320,UK02,UK02E07,LOW
P3333,UK02-Q0320,Q0320,UK02,UK02E08,HIGH
P3334,UK02-Q0320,Q0320,UK02,UK02E09,HIGH
P3335,UK02-Q0320,Q0320,UK02,UK02E10,WINNER
P3336,UK02-Q0321,Q0321,UK02,UK02E01,BTM
P3337,UK02-Q0321,Q0321,UK02,UK02E02,SAFE
P3338,UK02-Q0321,Q0321,UK02,UK02E03,HIGH
P3339,UK02-Q0321,Q0321,UK02,UK02E04,HIGH
P3340,UK02-Q0321,Q0321,UK02,UK02E05,WIN
P3341,UK02-Q0321,Q0321,UK02,UK02E06,WIN
P3342,UK02-Q0321,Q0321,UK02,UK02E07,SAFE
P3343,UK02-Q0321,Q0321,UK02,UK02E08,WIN
P3344,UK02-Q0321,Q0321,UK02,UK02E09,WIN
P3345,UK02-Q0321,Q0321,UK02,UK02E10,RUNNER-UP
P3346,UK02-Q0322,Q0322,UK02,UK02E01,SAFE
P3347,UK02-Q0322,Q0322,UK02,UK02E02,BTM
P3348,UK02-Q0322,Q0322,UK02,UK02E03,SAFE
P3349,UK02-Q0322,Q0322,UK02,UK02E04,SAFE
P3350,UK02-Q0322,Q0322,UK02,UK02E05,WIN
P3351,UK02-Q0322,Q0322,UK02,UK02E06,HIGH
P3352,UK02-Q0322,Q0322,UK02,UK02E07,BTM
P3353,UK02-Q0322,Q0322,UK02,UK02E08,BTM
P3354,UK02-Q0322,Q0322,UK02,UK02E09,BTM
P3355,UK02-Q0322,Q0322,UK02,UK02E10,RUNNER-UP
P3356,UK02-Q0323,Q0323,UK02,UK02E01,HIGH
P3357,UK02-Q0323,Q0323,UK02,UK02E02,HIGH
P3358,UK02-Q0323,Q0323,UK02,UK02E03,SAFE
P3359,UK02-Q0323,Q0323,UK02,UK02E04,SAFE
P3360,UK02-Q0323,Q0323,UK02,UK02E05,SAFE
P3361,UK02-Q0323,Q0323,UK02,UK02E06,SAFE
P3362,UK02-Q0323,Q0323,UK02,UK02E07,HIGH
P3363,UK02-Q0323,Q0323,UK02,UK02E08,LOW
P3364,UK02-Q0323,Q0323,UK02,UK02E09,BTM
P3365,UK02-Q0323,Q0323,UK02,UK02E10,ELIM
P3366,UK02-Q0324,Q0324,UK02,UK02E01,SAFE
P3367,UK02-Q0324,Q0324,UK02,UK02E02,SAFE
P3368,UK02-Q0324,Q0324,UK02,UK02E03,HIGH
P3369,UK02-Q0324,Q0324,UK02,UK02E04,HIGH
P3370,UK02-Q0324,Q0324,UK02,UK02E05,WIN
P3371,UK02-Q0324,Q0324,UK02,UK02E06,LOW
P3372,UK02-Q0324,Q0324,UK02,UK02E07,WIN
P3373,UK02-Q0324,Q0324,UK02,UK02E08,ELIM
P3374,UK02-Q0324,Q0324,UK02,UK02E10,GUEST
P3375,UK02-Q0325,Q0325,UK02,UK02E01,LOW
P3376,UK02-Q0325,Q0325,UK02,UK02E02,SAFE
P3377,UK02-Q0325,Q0325,UK02,UK02E03,HIGH
P3378,UK02-Q0325,Q0325,UK02,UK02E04,BTM
P3379,UK02-Q0325,Q0325,UK02,UK02E05,LOW
P3380,UK02-Q0325,Q0325,UK02,UK02E06,SAFE
P3381,UK02-Q0325,Q0325,UK02,UK02E07,ELIM
P3382,UK02-Q0325,Q0325,UK02,UK02E10,GUEST
P3383,UK02-Q0326,Q0326,UK02,UK02E01,SAFE
P3384,UK02-Q0326,Q0326,UK02,UK02E02,HIGH
P3385,UK02-Q0326,Q0326,UK02,UK02E03,BTM
P3386,UK02-Q0326,Q0326,UK02,UK02E04,SAFE
P3387,UK02-Q0326,Q0326,UK02,UK02E05,BTM
P3388,UK02-Q0326,Q0326,UK02,UK02E06,ELIM
P3389,UK02-Q0326,Q0326,UK02,UK02E10,GUEST
P3390,UK02-Q0327,Q0327,UK02,UK02E01,ELIM
P3391,UK02-Q0327,Q0327,UK02,UK02E10,GUEST
P3392,UK02-Q0328,Q0328,UK02,UK02E01,SAFE
P3393,UK02-Q0328,Q0328,UK02,UK02E02,WIN
P3394,UK02-Q0328,Q0328,UK02,UK02E03,HIGH
P3395,UK02-Q0328,Q0328,UK02,UK02E04,LOW
P3396,UK02-Q0328,Q0328,UK02,UK02E10,GUEST
P3397,UK02-Q0329,Q0329,UK02,UK02E01,SAFE
P3398,UK02-Q0329,Q0329,UK02,UK02E02,SAFE
P3399,UK02-Q0329,Q0329,UK02,UK02E03,LOW
P3400,UK02-Q0329,Q0329,UK02,UK02E04,BTM
P3401,UK02-Q0329,Q0329,UK02,UK02E10,GUEST
P3402,UK02-Q0330,Q0330,UK02,UK02E01,WIN
P3403,UK02-Q0330,Q0330,UK02,UK02E02,SAFE
P3404,UK02-Q0330,Q0330,UK02,UK02E03,ELIM
P3405,UK02-Q0330,Q0330,UK02,UK02E05,ELIM
P3406,UK02-Q0330,Q0330,UK02,UK02E10,GUEST
P3407,UK02-Q0331,Q0331,UK02,UK02E01,SAFE
P3408,UK02-Q0331,Q0331,UK02,UK02E02,ELIM
P3409,UK02-Q0331,Q0331,UK02,UK02E05,ELIM
P3410,UK02-Q0331,Q0331,UK02,UK02E10,GUEST
P3411,UK03-Q0332,Q0332,UK03,UK03E01,WIN
P3412,UK03-Q0332,Q0332,UK03,UK03E02,WIN
P3413,UK03-Q0332,Q0332,UK03,UK03E03,HIGH
P3414,UK03-Q0332,Q0332,UK03,UK03E04,SAFE
P3415,UK03-Q0332,Q0332,UK03,UK03E05,SAFE
P3416,UK03-Q0332,Q0332,UK03,UK03E06,LOW
P3417,UK03-Q0332,Q0332,UK03,UK03E07,HIGH
P3418,UK03-Q0332,Q0332,UK03,UK03E08,HIGH
P3419,UK03-Q0332,Q0332,UK03,UK03E09,BTM
P3420,UK03-Q0332,Q0332,UK03,UK03E10,WINNER
P3421,UK03-Q0333,Q0333,UK03,UK03E01,SAFE
P3422,UK03-Q0333,Q0333,UK03,UK03E02,SAFE
P3423,UK03-Q0333,Q0333,UK03,UK03E03,HIGH
P3424,UK03-Q0333,Q0333,UK03,UK03E04,WIN
P3425,UK03-Q0333,Q0333,UK03,UK03E05,SAFE
P3426,UK03-Q0333,Q0333,UK03,UK03E06,WIN
P3427,UK03-Q0333,Q0333,UK03,UK03E07,HIGH
P3428,UK03-Q0333,Q0333,UK03,UK03E08,WIN
P3429,UK03-Q0333,Q0333,UK03,UK03E09,WIN
P3430,UK03-Q0333,Q0333,UK03,UK03E10,RUNNER-UP
P3431,UK03-Q0334,Q0334,UK03,UK03E01,SAFE
P3432,UK03-Q0334,Q0334,UK03,UK03E02,HIGH
P3433,UK03-Q0334,Q0334,UK03,UK03E03,SAFE
P3434,UK03-Q0334,Q0334,UK03,UK03E04,SAFE
P3435,UK03-Q0334,Q0334,UK03,UK03E05,SAFE
P3436,UK03-Q0334,Q0334,UK03,UK03E06,HIGH
P3437,UK03-Q0334,Q0334,UK03,UK03E07,WIN
P3438,UK03-Q0334,Q0334,UK03,UK03E08,WIN
P3439,UK03-Q0334,Q0334,UK03,UK03E09,HIGH
P3440,UK03-Q0334,Q0334,UK03,UK03E10,RUNNER-UP
P3441,UK03-Q0335,Q0335,UK03,UK03E01,SAFE
P3442,UK03-Q0335,Q0335,UK03,UK03E02,BTM
P3443,UK03-Q0335,Q0335,UK03,UK03E03,BTM
P3444,UK03-Q0335,Q0335,UK03,UK03E04,WIN
P3445,UK03-Q0335,Q0335,UK03,UK03E05,LOW
P3446,UK03-Q0335,Q0335,UK03,UK03E06,SAFE
P3447,UK03-Q0335,Q0335,UK03,UK03E07,BTM
P3448,UK03-Q0335,Q0335,UK03,UK03E08,HIGH
P3449,UK03-Q0335,Q0335,UK03,UK03E09,ELIM
P3450,UK03-Q0335,Q0335,UK03,UK03E10,GUEST
P3451,UK03-Q0336,Q0336,UK03,UK03E01,HIGH
P3452,UK03-Q0336,Q0336,UK03,UK03E02,SAFE
P3453,UK03-Q0336,Q0336,UK03,UK03E03,WIN
P3454,UK03-Q0336,Q0336,UK03,UK03E04,BTM
P3455,UK03-Q0336,Q0336,UK03,UK03E05,BTM
P3456,UK03-Q0336,Q0336,UK03,UK03E06,SAFE
P3457,UK03-Q0336,Q0336,UK03,UK03E07,ELIM
P3458,UK03-Q0336,Q0336,UK03,UK03E09,GUEST
P3459,UK03-Q0336,Q0336,UK03,UK03E10,GUEST
P3460,UK03-Q0337,Q0337,UK03,UK03E01,SAFE
P3461,UK03-Q0337,Q0337,UK03,UK03E02,SAFE
P3462,UK03-Q0337,Q0337,UK03,UK03E03,LOW
P3463,UK03-Q0337,Q0337,UK03,UK03E04,WIN
P3464,UK03-Q0337,Q0337,UK03,UK03E05,SAFE
P3465,UK03-Q0337,Q0337,UK03,UK03E06,ELIM
P3466,UK03-Q0337,Q0337,UK03,UK03E09,GUEST
P3467,UK03-Q0337,Q0337,UK03,UK03E10,GUEST
P3468,UK03-Q0338,Q0338,UK03,UK03E01,LOW
P3469,UK03-Q0338,Q0338,UK03,UK03E02,SAFE
P3470,UK03-Q0338,Q0338,UK03,UK03E03,SAFE
P3471,UK03-Q0338,Q0338,UK03,UK03E04,WIN
P3472,UK03-Q0338,Q0338,UK03,UK03E05,SAFE
P3473,UK03-Q0338,Q0338,UK03,UK03E06,ELIM
P3474,UK03-Q0338,Q0338,UK03,UK03E09,GUEST
P3475,UK03-Q0338,Q0338,UK03,UK03E10,GUEST
P3476,UK03-Q0339,Q0339,UK03,UK03E01,SAFE
P3477,UK03-Q0339,Q0339,UK03,UK03E02,LOW
P3478,UK03-Q0339,Q0339,UK03,UK03E03,SAFE
P3479,UK03-Q0339,Q0339,UK03,UK03E04,BTM
P3480,UK03-Q0339,Q0339,UK03,UK03E05,ELIM
P3481,UK03-Q0339,Q0339,UK03,UK03E09,GUEST
P3482,UK03-Q0339,Q0339,UK03,UK03E10,GUEST
P3483,UK03-Q0328,Q0328,UK03,UK03E01,SAFE
P3484,UK03-Q0328,Q0328,UK03,UK03E02,HIGH
P3485,UK03-Q0328,Q0328,UK03,UK03E03,ELIM
P3486,UK03-Q0328,Q0328,UK03,UK03E09,GUEST
P3487,UK03-Q0328,Q0328,UK03,UK03E10,GUEST
P3488,UK03-Q0340,Q0340,UK03,UK03E01,HIGH
P3489,UK03-Q0340,Q0340,UK03,UK03E02,SAFE
P3490,UK03-Q0340,Q0340,UK03,UK03E09,GUEST
P3491,UK03-Q0340,Q0340,UK03,UK03E10,GUEST
P3492,UK03-Q0341,Q0341,UK03,UK03E01,BTM
P3493,UK03-Q0341,Q0341,UK03,UK03E02,ELIM
P3494,UK03-Q0341,Q0341,UK03,UK03E09,GUEST
P3495,UK03-Q0341,Q0341,UK03,UK03E10,GUEST
P3496,UK03-Q0342,Q0342,UK03,UK03E01,ELIM
P3497,UK03-Q0342,Q0342,UK03,UK03E09,GUEST
P3498,UK03-Q0342,Q0342,UK03,UK03E10,GUEST
P3499,UK04-Q0343,Q0343,UK04,UK04E01,SAFE
P3500,UK04-Q0343,Q0343,UK04,UK04E02,WIN
P3501,UK04-Q0343,Q0343,UK04,UK04E03,SAFE
P3502,UK04-Q0343,Q0343,UK04,UK04E04,WIN
P3503,UK04-Q0343,Q0343,UK04,UK04E05,WIN
P3504,UK04-Q0343,Q0343,UK04,UK04E06,SAFE
P3505,UK04-Q0343,Q0343,UK04,UK04E07,HIGH
P3506,UK04-Q0343,Q0343,UK04,UK04E08,HIGH
P3507,UK04-Q0343,Q0343,UK04,UK04E09,WIN
P3508,UK04-Q0343,Q0343,UK04,UK04E10,WINNER
P3509,UK04-Q0344,Q0344,UK04,UK04E01,SAFE
P3510,UK04-Q0344,Q0344,UK04,UK04E02,WIN
P3511,UK04-Q0344,Q0344,UK04,UK04E03,LOW
P3512,UK04-Q0344,Q0344,UK04,UK04E04,HIGH
P3513,UK04-Q0344,Q0344,UK04,UK04E05,SAFE
P3514,UK04-Q0344,Q0344,UK04,UK04E06,WIN
P3515,UK04-Q0344,Q0344,UK04,UK04E07,WIN
P3516,UK04-Q0344,Q0344,UK04,UK04E08,WIN
P3517,UK04-Q0344,Q0344,UK04,UK04E09,LOW
P3518,UK04-Q0344,Q0344,UK04,UK04E10,RUNNER-UP
P3519,UK04-Q0345,Q0345,UK04,UK04E01,WIN
P3520,UK04-Q0345,Q0345,UK04,UK04E02,SAFE
P3521,UK04-Q0345,Q0345,UK04,UK04E03,BTM
P3522,UK04-Q0345,Q0345,UK04,UK04E04,SAFE
P3523,UK04-Q0345,Q0345,UK04,UK04E05,SAFE
P3524,UK04-Q0345,Q0345,UK04,UK04E06,BTM
P3525,UK04-Q0345,Q0345,UK04,UK04E07,SAFE
P3526,UK04-Q0345,Q0345,UK04,UK04E08,BTM
P3527,UK04-Q0345,Q0345,UK04,UK04E09,BTM
P3528,UK04-Q0345,Q0345,UK04,UK04E10,ELIM
P3529,UK04-Q0346,Q0346,UK04,UK04E01,SAFE
P3530,UK04-Q0346,Q0346,UK04,UK04E02,BTM
P3531,UK04-Q0346,Q0346,UK04,UK04E03,LOW
P3532,UK04-Q0346,Q0346,UK04,UK04E04,SAFE
P3533,UK04-Q0346,Q0346,UK04,UK04E05,HIGH
P3534,UK04-Q0346,Q0346,UK04,UK04E06,HIGH
P3535,UK04-Q0346,Q0346,UK04,UK04E07,LOW
P3536,UK04-Q0346,Q0346,UK04,UK04E08,BTM
P3537,UK04-Q0346,Q0346,UK04,UK04E09,HIGH
P3538,UK04-Q0346,Q0346,UK04,UK04E10,ELIM
P3539,UK04-Q0347,Q0347,UK04,UK04E01,SAFE
P3540,UK04-Q0347,Q0347,UK04,UK04E02,WIN
P3541,UK04-Q0347,Q0347,UK04,UK04E03,SAFE
P3542,UK04-Q0347,Q0347,UK04,UK04E04,HIGH
P3543,UK04-Q0347,Q0347,UK04,UK04E05,HIGH
P3544,UK04-Q0347,Q0347,UK04,UK04E06,LOW
P3545,UK04-Q0347,Q0347,UK04,UK04E07,BTM
P3546,UK04-Q0347,Q0347,UK04,UK04E08,SAFE
P3547,UK04-Q0347,Q0347,UK04,UK04E09,ELIM
P3548,UK04-Q0347,Q0347,UK04,UK04E10,GUEST
P3549,UK04-Q0348,Q0348,UK04,UK04E01,BTM
P3550,UK04-Q0348,Q0348,UK04,UK04E02,WIN
P3551,UK04-Q0348,Q0348,UK04,UK04E03,WIN
P3552,UK04-Q0348,Q0348,UK04,UK04E04,SAFE
P3553,UK04-Q0348,Q0348,UK04,UK04E05,BTM
P3554,UK04-Q0348,Q0348,UK04,UK04E06,SAFE
P3555,UK04-Q0348,Q0348,UK04,UK04E07,ELIM
P3556,UK04-Q0348,Q0348,UK04,UK04E09,GUEST
P3557,UK04-Q0348,Q0348,UK04,UK04E10,GUEST
P3558,UK04-Q0349,Q0349,UK04,UK04E01,SAFE
P3559,UK04-Q0349,Q0349,UK04,UK04E02,WIN
P3560,UK04-Q0349,Q0349,UK04,UK04E03,HIGH
P3561,UK04-Q0349,Q0349,UK04,UK04E04,LOW
P3562,UK04-Q0349,Q0349,UK04,UK04E05,LOW
P3563,UK04-Q0349,Q0349,UK04,UK04E06,ELIM
P3564,UK04-Q0349,Q0349,UK04,UK04E09,GUEST
P3565,UK04-Q0349,Q0349,UK04,UK04E10,GUEST
P3566,UK04-Q0350,Q0350,UK04,UK04E01,SAFE
P3567,UK04-Q0350,Q0350,UK04,UK04E02,SAFE
P3568,UK04-Q0350,Q0350,UK04,UK04E03,WIN
P3569,UK04-Q0350,Q0350,UK04,UK04E04,BTM
P3570,UK04-Q0350,Q0350,UK04,UK04E05,BTM
P3571,UK04-Q0351,Q0351,UK04,UK04E01,HIGH
P3572,UK04-Q0351,Q0351,UK04,UK04E02,LOW
P3573,UK04-Q0351,Q0351,UK04,UK04E03,HIGH
P3574,UK04-Q0351,Q0351,UK04,UK04E04,ELIM
P3575,UK04-Q0351,Q0351,UK04,UK04E09,GUEST
P3576,UK04-Q0351,Q0351,UK04,UK04E10,GUEST
P3577,UK04-Q0352,Q0352,UK04,UK04E01,LOW
P3578,UK04-Q0352,Q0352,UK04,UK04E02,WIN
P3579,UK04-Q0352,Q0352,UK04,UK04E03,ELIM
P3580,UK04-Q0352,Q0352,UK04,UK04E09,GUEST
P3581,UK04-Q0352,Q0352,UK04,UK04E10,GUEST
P3582,UK04-Q0353,Q0353,UK04,UK04E01,HIGH
P3583,UK04-Q0353,Q0353,UK04,UK04E02,ELIM
P3584,UK04-Q0353,Q0353,UK04,UK04E09,GUEST
P3585,UK04-Q0353,Q0353,UK04,UK04E10,GUEST
P3586,UK04-Q0354,Q0354,UK04,UK04E01,ELIM
P3587,UK04-Q0354,Q0354,UK04,UK04E09,GUEST
P3588,UK04-Q0354,Q0354,UK04,UK04E10,GUEST
P3589,UK05-Q0355,Q0355,UK05,UK05E01,HIGH
P3590,UK05-Q0355,Q0355,UK05,UK05E02,SAFE
P3591,UK05-Q0355,Q0355,UK05,UK05E03,SAFE
P3592,UK05-Q0355,Q0355,UK05,UK05E04,WIN
P3593,UK05-Q0355,Q0355,UK05,UK05E05,WIN
P3594,UK05-Q0355,Q0355,UK05,UK05E06,WIN
P3595,UK05-Q0355,Q0355,UK05,UK05E07,HIGH
P3596,UK05-Q0355,Q0355,UK05,UK05E08,HIGH
P3597,UK05-Q0355,Q0355,UK05,UK05E09,HIGH
P3598,UK05-Q0355,Q0355,UK05,UK05E10,WINNER
P3599,UK05-Q0356,Q0356,UK05,UK05E01,HIGH
P3600,UK05-Q0356,Q0356,UK05,UK05E02,SAFE
P3601,UK05-Q0356,Q0356,UK05,UK05E03,HIGH
P3602,UK05-Q0356,Q0356,UK05,UK05E04,WIN
P3603,UK05-Q0356,Q0356,UK05,UK05E05,HIGH
P3604,UK05-Q0356,Q0356,UK05,UK05E06,SAFE
P3605,UK05-Q0356,Q0356,UK05,UK05E07,BTM
P3606,UK05-Q0356,Q0356,UK05,UK05E08,WIN
P3607,UK05-Q0356,Q0356,UK05,UK05E09,WIN
P3608,UK05-Q0356,Q0356,UK05,UK05E10,RUNNER-UP
P3609,UK05-Q0357,Q0357,UK05,UK05E01,SAFE
P3610,UK05-Q0357,Q0357,UK05,UK05E02,HIGH
P3611,UK05-Q0357,Q0357,UK05,UK05E03,HIGH
P3612,UK05-Q0357,Q0357,UK05,UK05E04,WIN
P3613,UK05-Q0357,Q0357,UK05,UK05E05,SAFE
P3614,UK05-Q0357,Q0357,UK05,UK05E06,HIGH
P3615,UK05-Q0357,Q0357,UK05,UK05E07,SAFE
P3616,UK05-Q0357,Q0357,UK05,UK05E08,SAFE
P3617,UK05-Q0357,Q0357,UK05,UK05E09,BTM
P3618,UK05-Q0357,Q0357,UK05,UK05E10,ELIM
P3619,UK05-Q0358,Q0358,UK05,UK05E01,SAFE
P3620,UK05-Q0358,Q0358,UK05,UK05E02,HIGH
P3621,UK05-Q0358,Q0358,UK05,UK05E03,HIGH
P3622,UK05-Q0358,Q0358,UK05,UK05E04,SAFE
P3623,UK05-Q0358,Q0358,UK05,UK05E05,BTM
P3624,UK05-Q0358,Q0358,UK05,UK05E06,BTM
P3625,UK05-Q0358,Q0358,UK05,UK05E07,SAFE
P3626,UK05-Q0358,Q0358,UK05,UK05E08,BTM
P3627,UK05-Q0358,Q0358,UK05,UK05E09,ELIM
P3628,UK05-Q0358,Q0358,UK05,UK05E10,GUEST
P3629,UK05-Q0359,Q0359,UK05,UK05E01,SAFE
P3630,UK05-Q0359,Q0359,UK05,UK05E02,SAFE
P3631,UK05-Q0359,Q0359,UK05,UK05E03,SAFE
P3632,UK05-Q0359,Q0359,UK05,UK05E04,SAFE
P3633,UK05-Q0359,Q0359,UK05,UK05E05,HIGH
P3634,UK05-Q0359,Q0359,UK05,UK05E06,HIGH
P3635,UK05-Q0359,Q0359,UK05,UK05E07,WIN
P3636,UK05-Q0359,Q0359,UK05,UK05E08,ELIM
P3637,UK05-Q0359,Q0359,UK05,UK05E09,GUEST
P3638,UK05-Q0359,Q0359,UK05,UK05E10,GUEST
P3639,UK05-Q0360,Q0360,UK05,UK05E01,HIGH
P3640,UK05-Q0360,Q0360,UK05,UK05E02,LOW
P3641,UK05-Q0360,Q0360,UK05,UK05E03,WIN
P3642,UK05-Q0360,Q0360,UK05,UK05E04,BTM
P3643,UK05-Q0360,Q0360,UK05,UK05E05,SAFE
P3644,UK05-Q0360,Q0360,UK05,UK05E06,SAFE
P3645,UK05-Q0360,Q0360,UK05,UK05E07,ELIM
P3646,UK05-Q0361,Q0361,UK05,UK05E01,WIN
P3647,UK05-Q0361,Q0361,UK05,UK05E02,SAFE
P3648,UK05-Q0361,Q0361,UK05,UK05E03,HIGH
P3649,UK05-Q0361,Q0361,UK05,UK05E04,LOW
P3650,UK05-Q0361,Q0361,UK05,UK05E05,HIGH
P3651,UK05-Q0361,Q0361,UK05,UK05E06,ELIM
P3652,UK05-Q0361,Q0361,UK05,UK05E09,GUEST
P3653,UK05-Q0361,Q0361,UK05,UK05E10,GUEST
P3654,UK05-Q0362,Q0362,UK05,UK05E01,SAFE
P3655,UK05-Q0362,Q0362,UK05,UK05E02,WIN
P3656,UK05-Q0362,Q0362,UK05,UK05E03,SAFE
P3657,UK05-Q0362,Q0362,UK05,UK05E04,LOW
P3658,UK05-Q0362,Q0362,UK05,UK05E05,ELIM
P3659,UK05-Q0362,Q0362,UK05,UK05E09,GUEST
P3660,UK05-Q0362,Q0362,UK05,UK05E10,GUEST
P3661,UK05-Q0363,Q0363,UK05,UK05E01,SAFE
P3662,UK05-Q0363,Q0363,UK05,UK05E02,BTM
P3663,UK05-Q0363,Q0363,UK05,UK05E03,SAFE
P3664,UK05-Q0363,Q0363,UK05,UK05E04,ELIM
P3665,UK05-Q0363,Q0363,UK05,UK05E09,GUEST
P3666,UK05-Q0363,Q0363,UK05,UK05E10,GUEST
P3667,UK05-Q0364,Q0364,UK05,UK05E01,HIGH
P3668,UK05-Q0364,Q0364,UK05,UK05E02,ELIM
P3669,UK05-Q0364,Q0364,UK05,UK05E09,GUEST
P3670,UK05-Q0364,Q0364,UK05,UK05E10,GUEST
P3671,UK06-Q0365,Q0365,UK06,UK06E01,WIN
P3672,UK06-Q0365,Q0365,UK06,UK06E02,SAFE
P3673,UK06-Q0365,Q0365,UK06,UK06E03,WIN
P3674,UK06-Q0365,Q0365,UK06,UK06E04,HIGH
P3675,UK06-Q0365,Q0365,UK06,UK06E05,SAFE
P3676,UK06-Q0365,Q0365,UK06,UK06E06,WIN
P3677,UK06-Q0365,Q0365,UK06,UK06E07,HIGH
P3678,UK06-Q0365,Q0365,UK06,UK06E08,HIGH
P3679,UK06-Q0365,Q0365,UK06,UK06E09,SAFE
P3680,UK06-Q0365,Q0365,UK06,UK06E10,WINNER
P3681,UK06-Q0366,Q0366,UK06,UK06E01,HIGH
P3682,UK06-Q0366,Q0366,UK06,UK06E02,SAFE
P3683,UK06-Q0366,Q0366,UK06,UK06E03,SAFE
P3684,UK06-Q0366,Q0366,UK06,UK06E04,SAFE
P3685,UK06-Q0366,Q0366,UK06,UK06E05,WIN
P3686,UK06-Q0366,Q0366,UK06,UK06E06,WIN
P3687,UK06-Q0366,Q0366,UK06,UK06E07,WIN
P3688,UK06-Q0366,Q0366,UK06,UK06E08,HIGH
P3689,UK06-Q0366,Q0366,UK06,UK06E09,WIN
P3690,UK06-Q0366,Q0366,UK06,UK06E10,RUNNER-UP
P3691,UK06-Q0367,Q0367,UK06,UK06E01,SAFE
P3692,UK06-Q0367,Q0367,UK06,UK06E02,HIGH
P3693,UK06-Q0367,Q0367,UK06,UK06E03,HIGH
P3694,UK06-Q0367,Q0367,UK06,UK06E04,LOW
P3695,UK06-Q0367,Q0367,UK06,UK06E05,HIGH
P3696,UK06-Q0367,Q0367,UK06,UK06E06,SAFE
P3697,UK06-Q0367,Q0367,UK06,UK06E07,HIGH
P3698,UK06-Q0367,Q0367,UK06,UK06E08,WIN
P3699,UK06-Q0367,Q0367,UK06,UK06E09,SAFE
P3700,UK06-Q0367,Q0367,UK06,UK06E10,ELIM
P3701,UK06-Q0368,Q0368,UK06,UK06E01,HIGH
P3702,UK06-Q0368,Q0368,UK06,UK06E02,SAFE
P3703,UK06-Q0368,Q0368,UK06,UK06E03,HIGH
P3704,UK06-Q0368,Q0368,UK06,UK06E04,WIN
P3705,UK06-Q0368,Q0368,UK06,UK06E05,SAFE
P3706,UK06-Q0368,Q0368,UK06,UK06E06,BTM
P3707,UK06-Q0368,Q0368,UK06,UK06E07,HIGH
P3708,UK06-Q0368,Q0368,UK06,UK06E08,BTM
P3709,UK06-Q0368,Q0368,UK06,UK06E09,BTM
P3710,UK06-Q0368,Q0368,UK06,UK06E10,ELIM
P3711,UK06-Q0369,Q0369,UK06,UK06E01,HIGH
P3712,UK06-Q0369,Q0369,UK06,UK06E02,WIN
P3713,UK06-Q0369,Q0369,UK06,UK06E03,SAFE
P3714,UK06-Q0369,Q0369,UK06,UK06E04,BTM
P3715,UK06-Q0369,Q0369,UK06,UK06E05,HIGH
P3716,UK06-Q0369,Q0369,UK06,UK06E06,SAFE
P3717,UK06-Q0369,Q0369,UK06,UK06E07,BTM
P3718,UK06-Q0369,Q0369,UK06,UK06E08,HIGH
P3719,UK06-Q0369,Q0369,UK06,UK06E09,ELIM
P3720,UK06-Q0369,Q0369,UK06,UK06E10,GUEST
P3721,UK06-Q0370,Q0370,UK06,UK06E01,SAFE
P3722,UK06-Q0370,Q0370,UK06,UK06E02,SAFE
P3723,UK06-Q0370,Q0370,UK06,UK06E03,SAFE
P3724,UK06-Q0370,Q0370,UK06,UK06E04,SAFE
P3725,UK06-Q0370,Q0370,UK06,UK06E05,LOW
P3726,UK06-Q0370,Q0370,UK06,UK06E06,HIGH
P3727,UK06-Q0370,Q0370,UK06,UK06E07,LOW
P3728,UK06-Q0370,Q0370,UK06,UK06E08,ELIM
P3729,UK06-Q0370,Q0370,UK06,UK06E09,GUEST
P3730,UK06-Q0371,Q0371,UK06,UK06E01,HIGH
P3731,UK06-Q0371,Q0371,UK06,UK06E02,LOW
P3732,UK06-Q0371,Q0371,UK06,UK06E03,SAFE
P3733,UK06-Q0371,Q0371,UK06,UK06E04,SAFE
P3734,UK06-Q0371,Q0371,UK06,UK06E05,BTM
P3735,UK06-Q0371,Q0371,UK06,UK06E06,LOW
P3736,UK06-Q0371,Q0371,UK06,UK06E07,ELIM
P3737,UK06-Q0371,Q0371,UK06,UK06E09,GUEST
P3738,UK06-Q0371,Q0371,UK06,UK06E10,GUEST
P3739,UK06-Q0372,Q0372,UK06,UK06E01,SAFE
P3740,UK06-Q0372,Q0372,UK06,UK06E02,HIGH
P3741,UK06-Q0372,Q0372,UK06,UK06E03,SAFE
P3742,UK06-Q0372,Q0372,UK06,UK06E04,SAFE
P3743,UK06-Q0372,Q0372,UK06,UK06E05,SAFE
P3744,UK06-Q0372,Q0372,UK06,UK06E06,ELIM
P3745,UK06-Q0372,Q0372,UK06,UK06E09,GUEST
P3746,UK06-Q0372,Q0372,UK06,UK06E10,GUEST
P3747,UK06-Q0373,Q0373,UK06,UK06E01,HIGH
P3748,UK06-Q0373,Q0373,UK06,UK06E02,LOW
P3749,UK06-Q0373,Q0373,UK06,UK06E03,BTM
P3750,UK06-Q0373,Q0373,UK06,UK06E04,HIGH
P3751,UK06-Q0373,Q0373,UK06,UK06E05,ELIM
P3752,UK06-Q0373,Q0373,UK06,UK06E09,GUEST
P3753,UK06-Q0373,Q0373,UK06,UK06E10,GUEST
P3754,UK06-Q0374,Q0374,UK06,UK06E01,SAFE
P3755,UK06-Q0374,Q0374,UK06,UK06E02,LOW
P3756,UK06-Q0374,Q0374,UK06,UK06E03,LOW
P3757,UK06-Q0374,Q0374,UK06,UK06E04,ELIM
